# {"t_start": 1546860889.2860224, "env_id": "OneShotGo-v0"} 
r,l,t 
77.223488,100,332.520064
77.772434,100,332.627987
75.116953,100,332.73603
77.989543,100,332.849951
76.457434,100,332.957444
77.989543,100,333.065366
76.868488,100,333.173292
77.447269,100,333.290209
76.956136,100,333.395135
77.989543,100,333.512053
77.539086,100,333.619977
77.008542,100,333.757467
76.921318,100,333.867389
77.434394,100,335.512043
76.708515,100,335.622964
76.985834,100,335.732048
76.805349,100,335.837974
77.220244,100,335.944643
77.858939,100,336.050569
77.47457,100,336.158492
77.84027,100,336.265416
77.399445,100,336.375338
77.223488,100,336.49126
76.610527,100,336.600181
77.751889,100,336.713103
76.631504,100,336.825025
76.780293,100,336.934946
76.905993,100,337.041069
76.647075,100,337.15299
77.897333,100,337.25977
77.672047,100,337.366694
76.443593,100,337.483613
77.989543,100,337.593535
77.16882,100,339.233895
76.905993,100,339.342403
76.773032,100,339.461318
77.419069,100,339.572243
77.405747,100,339.679166
77.989543,100,339.792087
77.672047,100,339.900009
77.508299,100,340.007933
77.989543,100,340.116847
77.672047,100,340.226826
76.586467,100,340.335678
76.504866,100,340.446402
75.557315,100,340.561322
77.223488,100,340.670246
77.989543,100,340.778168
77.223488,100,340.884096
77.354552,100,340.991019
78.054059,100,341.097944
77.687372,100,341.206027
76.837548,100,341.318943
77.672047,100,341.432438
77.989543,100,343.066535
77.223488,100,343.175928
76.765536,100,343.281809
77.687372,100,343.387306
77.209647,100,343.502224
77.223488,100,343.612149
77.279571,100,343.719074
77.628333,100,343.830994
78.118576,100,343.945913
77.736564,100,344.057435
76.956669,100,344.166358
78.054059,100,344.270285
77.369877,100,344.378208
76.358991,100,344.493128
76.355255,100,344.602051
77.989543,100,344.710974
76.18218,100,344.818898
77.157074,100,344.926119
75.920185,100,345.03804
78.054059,100,345.144966
77.215054,100,346.735978
76.892152,100,346.843903
77.274164,100,346.947594
77.736564,100,347.055517
77.687372,100,347.168438
75.361527,100,347.274363
76.970509,100,347.382287
77.215054,100,347.49121
77.722002,100,347.601135
76.316977,100,347.709056
77.989543,100,347.81898
78.054059,100,347.923906
77.989543,100,348.028832
77.989543,100,348.136686
77.687372,100,348.242624
77.037057,100,348.348232
76.529736,100,348.459154
77.672047,100,348.566079
76.478411,100,348.673002
77.349277,100,348.782924
77.755961,100,348.889564
76.429752,100,350.489163
77.369536,100,350.594089
77.989543,100,350.701014
77.223488,100,350.811936
77.728895,100,350.929852
77.672047,100,351.051535
77.681436,100,351.15946
77.672047,100,351.265386
77.47457,100,351.37331
77.136743,100,351.487228
77.157074,100,351.596152
77.077213,100,351.704074
76.250665,100,351.814997
77.989543,100,351.927917
77.736564,100,352.042836
78.054059,100,352.14894
77.989543,100,352.254865
76.494269,100,352.359792
76.921318,100,352.473423
77.385202,100,352.579349
77.989543,100,354.188532
77.265011,100,354.293458
77.989543,100,354.399386
76.694674,100,354.513304
77.978935,100,354.618229
77.672047,100,354.725154
76.907477,100,354.83108
77.736564,100,354.938004
78.118576,100,355.044932
77.644963,100,355.152853
77.409328,100,355.258779
77.736564,100,355.364974
77.409328,100,355.482894
77.989543,100,355.589818
76.956669,100,355.69607
77.672047,100,355.801993
76.912884,100,355.911917
77.672047,100,356.018843
77.209647,100,356.127033
75.655263,100,356.234955
77.989543,100,356.34488
76.588497,100,357.944506
76.694674,100,358.052429
76.344996,100,358.159821
77.989543,100,358.266325
76.759191,100,358.371253
76.921318,100,358.486169
75.924992,100,358.593094
78.054059,100,358.69902
77.132223,100,358.804945
77.672047,100,358.914867
77.681436,100,359.021793
77.158421,100,359.128951
77.736564,100,359.233877
76.513516,100,359.337802
77.223488,100,359.449548
77.028368,100,359.555474
77.989543,100,359.6624
77.989543,100,359.768324
77.287718,100,359.874252
77.687372,100,359.980175
77.672047,100,361.610078
77.014527,100,361.717005
77.052382,100,361.82093
77.215054,100,361.927855
77.369877,100,362.03378
77.751889,100,362.141536
77.546348,100,362.246463
77.1845,100,362.353387
76.492252,100,362.46131
77.989543,100,362.570235
76.594256,100,362.67516
76.947515,100,362.783085
77.736564,100,362.888011
78.054059,100,362.992937
76.508109,100,363.103858
77.736564,100,363.213782
76.709096,100,363.320551
78.118576,100,363.425476
76.55432,100,363.534401
77.687372,100,363.640324
77.564151,100,365.25297
76.139938,100,365.359895
77.209647,100,365.478814
77.989543,100,365.583996
77.989543,100,365.691919
77.672047,100,365.799843
77.288005,100,365.909765
77.989543,100,366.021054
77.672047,100,366.128977
77.369877,100,366.236901
76.441695,100,366.349823
76.5866,100,366.463742
77.989543,100,366.577301
77.223488,100,366.687221
77.47457,100,366.800148
78.054059,100,366.909066
76.204455,100,367.021987
77.230979,100,367.12991
76.141422,100,367.237834
76.653777,100,367.344759
77.751889,100,367.459679
77.060375,100,369.078413
77.672047,100,369.184164
76.126097,100,369.292088
77.209647,100,369.400016
77.221591,100,369.514934
76.694674,100,369.628851
76.905993,100,369.74377
77.204446,100,369.850696
76.478411,100,369.959191
76.892152,100,370.067114
77.672047,100,370.174039
76.705271,100,370.278969
77.209647,100,370.38589
78.054059,100,370.497814
76.513516,100,370.606734
77.579838,100,370.714543
77.989543,100,370.820942
77.672047,100,370.927868
77.288005,100,371.034795
76.443593,100,371.142716
76.545402,100,372.779746
77.897333,100,372.887764
77.989543,100,372.994689
77.989543,100,373.098727
76.96284,100,373.21065
76.770756,100,373.316575
77.736564,100,373.423019
78.118576,100,373.535943
77.989543,100,373.641232
77.672047,100,373.750158
78.054059,100,373.857047
77.157074,100,373.963794
76.448041,100,374.070719
78.054059,100,374.183612
77.215054,100,374.289253
77.279571,100,374.399175
74.217082,100,374.522089
77.751889,100,374.631012
77.539086,100,374.735937
77.354552,100,374.841862
77.369877,100,374.947788
77.989543,100,376.541714
77.113359,100,376.650636
77.209647,100,376.757786
77.801081,100,376.863711
77.751889,100,376.970683
76.897559,100,377.076855
77.687372,100,377.183779
77.736564,100,377.290703
77.172399,100,377.396222
78.054059,100,377.507143
77.989543,100,377.61607
74.810005,100,377.721992
77.296153,100,377.831916
77.539086,100,377.943836
78.054059,100,378.051761
75.6618,100,378.157687
76.429752,100,378.261614
77.052382,100,378.368349
76.694674,100,378.483268
77.223488,100,378.590193
76.204455,100,380.174095
77.209647,100,380.281021
77.411399,100,380.394943
77.989543,100,380.513856
77.736564,100,380.624052
76.759191,100,380.729918
77.736564,100,380.840287
77.794423,100,380.944287
77.681436,100,381.052127
76.671821,100,381.159763
77.223488,100,381.264687
77.354552,100,381.372187
77.794423,100,381.482108
77.863843,100,381.590034
77.522775,100,381.698956
76.853844,100,381.80688
77.217285,100,381.912804
77.897333,100,382.019731
77.672047,100,382.126655
77.404284,100,382.231667
76.892152,100,382.337593
75.521756,100,383.947581
77.109891,100,384.057716
77.354552,100,384.16564
77.024113,100,384.272617
77.591135,100,384.378986
77.950554,100,384.492907
76.726197,100,384.597833
77.47457,100,384.703757
77.310837,100,384.812681
77.443782,100,384.919605
76.970509,100,385.028462
77.47457,100,385.134802
75.873119,100,385.242725
77.257174,100,385.349649
77.83695,100,385.461571
77.989543,100,385.567863
77.816406,100,385.675788
77.286107,100,385.784711
74.55953,100,385.897634
78.054059,100,386.010107
77.47457,100,387.613018
77.449718,100,387.720606
77.274164,100,387.831543
78.054059,100,387.937066
75.761035,100,388.04399
76.72387,100,388.149916
77.354552,100,388.254841
77.989543,100,388.360767
75.76529,100,388.473688
76.443593,100,388.580611
78.054059,100,388.685836
77.354552,100,388.790762
76.629795,100,388.899685
76.629649,100,389.005613
76.206767,100,389.113541
76.82926,100,389.220177
78.054059,100,389.325103
76.970509,100,389.434026
77.672047,100,389.552942
76.382585,100,389.659868
78.054059,100,389.766792
76.321145,100,391.371967
76.834304,100,391.489884
77.47457,100,391.596808
78.054059,100,391.719723
77.989543,100,391.826647
76.006977,100,391.936568
77.215054,100,392.043034
77.816406,100,392.151959
75.959091,100,392.266878
76.612689,100,392.381796
78.054059,100,392.498714
76.918918,100,392.60464
76.404774,100,392.709568
77.687372,100,392.817528
77.209647,100,392.92413
77.745953,100,393.033056
76.668339,100,393.139978
77.296153,100,393.246903
78.118576,100,393.355827
77.132223,100,393.475742
76.93454,100,395.132601
77.801081,100,395.242704
77.221591,100,395.34963
76.603822,100,395.465546
76.912884,100,395.57347
77.326162,100,395.693896
77.751889,100,395.809813
77.6031,100,395.920954
77.601249,100,396.028788
76.971994,100,396.139717
76.383345,100,396.245643
76.921318,100,396.352547
77.109229,100,396.464468
77.989543,100,396.575898
77.816406,100,396.682827
76.956669,100,396.805197
76.941863,100,396.913381
77.209647,100,397.019289
76.572626,100,397.128212
77.539086,100,397.234366
76.126097,100,397.341243
77.209647,100,398.949699
77.236916,100,399.058623
76.131504,100,399.168546
76.477565,100,399.275712
77.989543,100,399.381637
77.483585,100,399.493559
75.945291,100,399.599486
77.215054,100,399.707756
76.45419,100,399.813684
77.736564,100,399.919608
77.540433,100,400.02753
77.736564,100,400.133456
77.288005,100,400.245379
76.907477,100,400.35089
77.434394,100,400.462813
77.274164,100,400.567737
74.989923,100,400.674662
77.472496,100,400.780587
77.434394,100,400.886515
76.694674,100,400.991752
77.989543,100,402.612216
75.530661,100,402.72014
77.736564,100,402.825065
77.157074,100,402.932988
77.989543,100,403.037915
76.327262,100,403.148837
77.736564,100,403.255761
77.279571,100,403.366686
76.697032,100,403.477606
76.86038,100,403.583532
77.344812,100,403.689456
77.736564,100,403.797957
77.546348,100,403.905882
77.209647,100,404.010808
76.448999,100,404.115734
77.288005,100,404.221658
77.539086,100,404.331582
77.736564,100,404.440505
74.348665,100,404.550428
76.182326,100,404.655067
77.052382,100,404.759992
77.989543,100,406.383498
77.042063,100,406.494812
77.989543,100,406.601735
75.888444,100,406.70766
76.708515,100,406.812586
77.215054,100,406.919512
77.279571,100,407.023442
76.472207,100,407.13042
76.921318,100,407.236078
76.603822,100,407.343005
76.077366,100,407.455925
76.26655,100,407.564847
76.413768,100,407.675768
77.801081,100,407.783691
75.907826,100,407.888617
77.539086,100,407.993545
75.880155,100,408.099471
77.419069,100,408.20481
76.177706,100,408.309737
77.209647,100,408.417659
75.844729,100,410.006932
77.03651,100,410.115855
77.354552,100,410.223782
76.853164,100,410.328704
76.269551,100,410.43363
77.887848,100,410.549549
76.892152,100,410.657475
75.304577,100,410.762399
77.354552,100,410.87586
77.904787,100,410.996775
77.681436,100,411.106697
77.672047,100,411.211623
78.054059,100,411.316549
77.352235,100,411.422474
76.385124,100,411.536394
77.369877,100,411.64202
77.288005,100,411.747946
77.434394,100,411.852873
76.905993,100,411.962793
77.672047,100,412.075715
75.446588,100,412.184638
76.176198,100,413.814819
75.780047,100,413.920747
77.989543,100,414.025671
78.054059,100,414.135593
75.441663,100,414.242517
76.326394,100,414.349442
75.620616,100,414.463467
77.288005,100,414.571365
77.644963,100,414.701904
75.864684,100,414.826815
77.34887,100,414.935738
75.64029,100,415.045661
75.712357,100,415.151588
76.63339,100,415.25951
75.816358,100,415.364437
78.054059,100,415.483354
77.922445,100,415.617639
76.595388,100,415.731558
77.520558,100,415.834486
77.274164,100,415.94241
76.443593,100,417.566141
76.709242,100,417.681987
77.672047,100,417.78692
75.416125,100,417.894529
76.630004,100,418.001455
75.897868,100,418.106381
77.369877,100,418.212772
77.099543,100,418.317699
77.989543,100,418.422625
77.434394,100,418.534546
76.70369,100,418.640473
76.18218,100,418.747396
77.736564,100,418.852322
76.905993,100,418.958773
76.255131,100,419.067693
77.257461,100,419.173621
77.491241,100,419.279544
74.881586,100,419.38347
78.054059,100,419.492394
77.672047,100,419.598156
76.443593,100,419.704082
78.118576,100,421.333788
76.934745,100,421.442712
75.401319,100,421.552657
77.672047,100,421.656564
76.907477,100,421.765488
77.287718,100,421.869411
76.892152,100,421.975628
75.989508,100,422.083551
76.638641,100,422.190475
77.672047,100,422.300402
77.674034,100,422.408324
76.434839,100,422.52291
77.7129,100,422.631834
77.692849,100,422.739758
76.248473,100,422.847681
77.213922,100,422.953607
77.438466,100,423.060533
77.672047,100,423.168457
77.209647,100,423.279377
76.892152,100,423.390888
77.062175,100,425.025766
76.940811,100,425.146342
76.746505,100,425.329786
76.578931,100,425.481679
75.979295,100,425.5936
77.736564,100,425.708531
77.379198,100,425.825439
76.55432,100,425.935361
77.672047,100,426.046281
77.47457,100,426.150502
75.913208,100,426.261423
75.22177,100,426.370346
78.118576,100,426.482435
74.012601,100,426.58936
77.334215,100,426.694527
78.118576,100,426.800452
74.027926,100,426.913373
77.672047,100,427.025295
75.72742,100,427.134449
77.338681,100,427.242371
75.315658,100,427.348297
77.989543,100,428.965378
76.835029,100,429.076299
77.389814,100,429.183131
73.165393,100,429.291806
77.49891,100,429.400728
75.607075,100,429.509653
77.628333,100,429.615576
77.865597,100,429.728498
77.696532,100,429.846427
75.892709,100,429.954338
76.525968,100,430.067079
74.745873,100,430.18
76.133588,100,430.286924
75.459278,100,430.394849
77.08445,100,430.50777
75.923073,100,430.613693
73.599271,100,430.71962
76.633899,100,430.83454
76.970509,100,430.946461
76.321678,100,431.053384
76.015844,100,432.658839
74.505123,100,432.770407
75.885062,100,432.876333
75.97791,100,432.98553
77.989543,100,433.092453
75.92862,100,433.199378
76.071627,100,433.308301
77.793411,100,433.420191
78.054059,100,433.5471
76.213322,100,433.650933
78.054059,100,433.755542
76.297305,100,433.860468
77.989543,100,433.967393
76.455536,100,434.073318
74.606663,100,434.180243
77.989543,100,434.284916
75.344304,100,434.389843
76.689128,100,434.501764
76.894355,100,434.607688
77.257461,100,434.716612
76.848967,100,434.822538
77.288005,100,436.421488
77.223488,100,436.532409
76.270455,100,436.638334
78.054059,100,436.742262
76.522083,100,436.847445
77.989543,100,436.954369
74.739139,100,437.064292
76.96284,100,437.170237
77.816406,100,437.275962
77.672047,100,437.380888
77.279571,100,437.495808
77.288005,100,437.602734
76.478244,100,437.70766
75.675641,100,437.813583
76.493745,100,437.920507
76.737965,100,438.026434
77.213922,100,438.142352
74.989561,100,438.263266
76.043812,100,438.377805
77.352521,100,438.482733
76.368468,100,440.105246
77.736564,100,440.214738
76.482972,100,440.322652
77.012791,100,440.428579
77.672047,100,440.539501
77.447269,100,440.645424
77.47457,100,440.752351
76.631504,100,440.860274
76.91942,100,440.967666
77.751889,100,441.07559
77.539086,100,441.182515
76.175781,100,441.291441
73.964756,100,441.396366
76.18218,100,441.504288
76.441695,100,441.610214
77.060375,100,441.715873
76.962221,100,441.822799
76.610527,100,441.928727
76.948982,100,442.033652
76.962075,100,442.145571
76.443593,100,442.252497
76.250075,100,443.851424
76.441695,100,443.959349
76.438576,100,444.067273
76.448999,100,444.177195
76.211416,100,444.283283
78.183093,100,444.388208
76.739489,100,444.498408
76.956669,100,444.605334
78.183093,100,444.712258
77.076495,100,444.817185
75.686405,100,444.923742
76.508109,100,445.030666
77.672047,100,445.135593
74.962159,100,445.244515
76.429752,100,445.348442
78.118576,100,445.457366
77.816406,100,445.564291
76.127582,100,445.671214
76.057653,100,445.775728
76.112257,100,445.880656
76.708515,100,447.495116
75.920185,100,447.600079
76.39385,100,447.70679
77.475916,100,447.812715
77.672047,100,447.918641
77.801081,100,448.024565
76.392504,100,448.133489
77.816406,100,448.240413
77.288005,100,448.348338
76.457434,100,448.458262
77.373329,100,448.567185
77.736564,100,448.679111
76.111265,100,448.786648
77.209647,100,448.892572
77.414154,100,448.998497
75.307894,100,449.104426
76.654498,100,449.20835
77.209647,100,449.316274
76.709821,100,449.421202
77.84027,100,449.531126
76.808791,100,449.635714
76.443593,100,451.252426
76.112257,100,451.36135
77.794423,100,451.471273
76.33061,100,451.575199
76.868593,100,451.681986
77.035026,100,451.786911
77.209647,100,451.891837
77.035026,100,451.996763
77.672047,100,452.103688
78.054059,100,452.207614
76.603822,100,452.31554
77.672047,100,452.424461
75.859278,100,452.540381
77.989543,100,452.646306
76.70369,100,452.751234
77.209647,100,452.856158
77.519169,100,452.962083
77.209864,100,453.069413
75.822443,100,453.177337
74.843093,100,453.288261
75.663697,100,454.905292
77.363941,100,455.012216
78.183093,100,455.117143
77.274164,100,455.223141
75.108548,100,455.330408
77.030574,100,455.440331
76.962075,100,455.562248
77.989543,100,455.667172
76.45702,100,455.776096
76.923493,100,455.881864
77.736564,100,455.989788
76.912884,100,456.095711
77.258307,100,456.201637
76.970509,100,456.309562
76.57234,100,456.417488
75.469183,100,456.527408
76.621285,100,456.634336
77.687372,100,456.740258
76.466301,100,456.847186
76.126097,100,456.953111
77.539086,100,458.568765
75.816718,100,458.677743
78.054059,100,458.781962
77.021185,100,458.886757
76.701093,100,458.99368
77.209647,100,459.099609
78.183093,100,459.204534
77.801081,100,459.312456
76.892152,100,459.418381
74.775728,100,459.528304
76.589982,100,459.635229
77.292022,100,459.742153
76.9774,100,459.84808
75.514425,100,459.952069
76.041341,100,460.072765
77.338681,100,460.185685
76.38241,100,460.294608
76.494269,100,460.398535
75.115655,100,460.514453
76.572626,100,460.62138
75.886211,100,460.729303
78.054059,100,462.324305
76.589982,100,462.431229
77.413794,100,462.540151
77.086789,100,462.647076
77.354552,100,462.752002
77.274164,100,462.857965
76.441695,100,462.964637
75.482672,100,463.07056
77.533775,100,463.175486
76.242231,100,463.282411
76.889806,100,463.39733
78.054059,100,463.516247
77.091254,100,463.621172
78.054059,100,463.7261
75.979079,100,463.832025
76.775773,100,463.937613
76.956669,100,464.045537
76.587789,100,464.15146
76.015886,100,464.256388
77.403197,100,464.362313
77.82056,100,465.939092
77.279571,100,466.050012
75.966258,100,466.156809
76.640893,100,466.264733
75.788409,100,466.372658
76.971994,100,466.48258
77.338681,100,466.590506
77.672047,100,466.697428
77.127662,100,466.804352
77.857928,100,466.909278
76.239027,100,467.019202
76.260251,100,467.125128
76.183034,100,467.231052
77.522775,100,467.338977
77.672047,100,467.446913
76.928022,100,467.557841
77.222937,100,467.667417
76.256885,100,467.773341
76.999056,100,467.879268
76.642101,100,467.987193
77.989543,100,468.101113
75.476265,100,469.721591
77.47457,100,469.829516
76.257161,100,469.934442
77.021185,100,470.042364
76.781179,100,470.14929
76.992755,100,470.257215
76.956669,100,470.364139
76.268685,100,470.477058
76.146829,100,470.583984
77.736564,100,470.694361
77.267909,100,470.800289
76.589982,100,470.908211
76.003033,100,471.015137
77.274164,100,471.12206
74.372925,100,471.227987
76.112257,100,471.335045
76.709096,100,471.444965
76.435159,100,471.552685
75.95296,100,471.662608
76.358901,100,471.769533
77.280653,100,473.36213
75.815871,100,473.47605
76.607275,100,473.582975
77.989543,100,473.692308
77.857928,100,473.799232
75.486527,100,473.914151
77.013516,100,474.023076
77.325297,100,474.130999
75.728214,100,474.235924
77.728895,100,474.343183
76.595388,100,474.453106
77.157074,100,474.561031
76.779703,100,474.667961
76.30895,100,474.776678
77.420788,100,474.882603
77.288005,100,474.988529
77.274164,100,475.097452
77.728895,100,475.205375
77.006555,100,475.3143
77.354552,100,475.419224
76.9774,100,475.536143
77.478311,100,477.135737
76.060538,100,477.241655
76.448999,100,477.34858
77.434394,100,477.460501
76.949216,100,477.568424
77.801081,100,477.673349
76.053187,100,477.782274
76.586053,100,477.887201
77.158421,100,477.994123
76.962075,100,478.101051
77.058136,100,478.205977
76.407404,100,478.312871
77.042961,100,478.419755
76.337003,100,478.529678
76.131504,100,478.635332
77.419069,100,478.741254
76.342555,100,478.851177
77.801081,100,478.956103
76.504866,100,479.06303
77.989543,100,479.167956
76.247461,100,480.766263
77.810469,100,480.881179
75.823927,100,480.988106
77.539086,100,481.096028
75.677755,100,481.202953
77.338681,100,481.310319
77.021185,100,481.415245
76.204455,100,481.52217
75.611124,100,481.627095
76.06509,100,481.733023
77.672047,100,481.841944
77.209864,100,481.946871
77.209647,100,482.054518
75.926938,100,482.159442
76.440565,100,482.265367
77.989543,100,482.372292
77.223488,100,482.486214
77.728895,100,482.591138
77.021401,100,482.697065
78.054059,100,482.80399
76.564192,100,482.912911
75.984199,100,484.545585
76.897559,100,484.653429
76.153149,100,484.761931
76.074871,100,484.86886
77.386494,100,484.974509
75.896062,100,485.08543
76.569744,100,485.191355
76.743333,100,485.296281
77.736564,100,485.402206
75.825049,100,485.512129
77.672047,100,485.618055
76.559001,100,485.72598
77.751889,100,485.8359
77.428457,100,485.942826
77.989543,100,486.050472
77.050351,100,486.158397
76.848437,100,486.263323
75.455342,100,486.370246
76.542928,100,486.481169
77.989543,100,486.587094
77.034578,100,488.195599
77.496336,100,488.303535
77.074216,100,488.411273
76.991311,100,488.518199
77.428457,100,488.625123
76.776409,100,488.730048
77.275578,100,488.835975
77.633059,100,488.942899
76.190614,100,489.050825
76.962075,100,489.155877
75.898892,100,489.262461
77.369877,100,489.368379
77.310712,100,489.478301
77.736564,100,489.584227
77.363941,100,489.690152
76.445756,100,489.796079
76.625322,100,489.902004
76.956669,100,490.008929
78.054059,100,490.115852
77.989543,100,490.222164
77.209864,100,490.332088
77.989543,100,491.939776
76.190328,100,492.049398
77.989543,100,492.153327
75.618301,100,492.258251
77.279571,100,492.365176
77.672047,100,492.473099
78.118576,100,492.579026
77.223488,100,492.684951
77.078033,100,492.789876
77.567499,100,492.894486
74.663625,100,493.000412
76.510418,100,493.108336
77.84027,100,493.214267
76.912954,100,493.320189
78.054059,100,493.426112
75.604077,100,493.534036
76.948999,100,493.639963
76.430185,100,493.745888
78.054059,100,493.851813
78.054059,100,493.957328
77.394044,100,495.600464
77.672047,100,495.707386
77.793411,100,495.812313
77.274164,100,495.919235
74.823011,100,496.02716
75.959594,100,496.135085
75.15349,100,496.24101
76.655686,100,496.345935
77.5381,100,496.455858
78.054059,100,496.560783
76.956885,100,496.667439
77.681436,100,496.773365
78.054059,100,496.878291
76.993217,100,496.983217
77.728895,100,497.09014
77.334215,100,497.195068
77.223488,100,497.300993
77.005328,100,497.406918
76.376233,100,497.519842
77.209647,100,497.625765
77.810469,100,497.735921
77.268952,100,499.355902
78.054059,100,499.466822
76.884178,100,499.57359
78.054059,100,499.678517
76.193542,100,499.783442
77.989543,100,499.890367
77.989543,100,499.997291
75.925117,100,500.105215
76.508109,100,500.214138
76.70369,100,500.320065
77.182602,100,500.426987
77.736564,100,500.536913
76.107342,100,500.642836
77.84027,100,500.748761
76.631504,100,500.857271
77.026738,100,500.963196
76.571815,100,501.069122
76.892152,100,501.179046
77.279571,100,501.28397
78.118576,100,501.390895
78.054059,100,502.988188
76.875757,100,503.099109
77.863843,100,503.20903
77.672047,100,503.314956
78.054059,100,503.419881
77.326859,100,503.529806
77.068712,100,503.636731
77.474336,100,503.743077
77.989543,100,503.848003
77.801081,100,503.953934
77.816406,100,504.060856
77.736564,100,504.166779
76.628854,100,504.274287
77.288005,100,504.386208
76.16932,100,504.50912
77.081236,100,504.619042
77.209647,100,504.72497
76.985834,100,504.829895
77.989543,100,504.933821
77.209647,100,505.038749
77.338681,100,505.14553
77.096561,100,506.764995
77.209647,100,506.86992
76.391747,100,506.975847
77.989543,100,507.086769
77.989543,100,507.19539
77.793411,100,507.303312
77.989543,100,507.409236
77.073567,100,507.522156
77.274164,100,507.630081
77.603603,100,507.737006
77.47457,100,507.842932
77.989543,100,507.948857
77.865597,100,508.056782
76.574657,100,508.16433
77.793411,100,508.272253
78.118576,100,508.381178
76.56816,100,508.4901
77.762092,100,508.599025
77.989543,100,508.705948
76.455536,100,508.814874
77.236916,100,510.410971
77.475916,100,510.522892
77.40875,100,510.630831
76.588497,100,510.738193
77.989543,100,510.843367
77.334215,100,510.950047
77.681436,100,511.056973
76.95402,100,511.161897
78.054059,100,511.267824
76.892152,100,511.376749
77.672047,100,511.489915
77.609518,100,511.594842
77.587291,100,511.701765
77.801081,100,511.80769
77.736564,100,511.916287
77.475916,100,512.029205
76.182945,100,512.136131
77.344233,100,512.241059
76.478627,100,512.347983
78.054059,100,512.481886
76.589982,100,512.59081
77.220244,100,514.227727
77.334215,100,514.339649
77.989543,100,514.450317
77.989543,100,514.585222
78.054059,100,514.70014
76.962221,100,514.807067
77.989543,100,514.912991
77.736564,100,515.020915
78.054059,100,515.132838
77.681436,100,515.240763
77.751889,100,515.347686
76.694674,100,515.462263
77.989543,100,515.569171
77.042063,100,515.684091
76.678887,100,515.792014
77.772434,100,515.900939
76.932512,100,516.007862
77.794423,100,516.115787
77.989543,100,516.220714
76.55432,100,516.327637
76.539295,100,517.936895
77.274164,100,518.047817
77.989543,100,518.153742
77.989543,100,518.258669
78.054059,100,518.364278
77.687372,100,518.480196
77.223488,100,518.590118
77.373329,100,518.704038
78.054059,100,518.810964
76.513662,100,518.91689
77.215054,100,519.022814
76.405047,100,519.12974
77.989543,100,519.235665
78.054059,100,519.345587
77.755961,100,519.453357
77.989543,100,519.562281
77.728895,100,519.667208
77.989543,100,519.773134
76.869796,100,519.880056
77.681436,100,519.990978
77.989543,100,520.098903
76.724567,100,521.710792
77.020464,100,521.818714
78.054059,100,521.925639
77.692849,100,522.034127
77.220244,100,522.139052
77.989543,100,522.244979
76.708515,100,522.349904
77.279571,100,522.466821
77.373329,100,522.574747
77.989543,100,522.684668
77.274164,100,522.791453
75.719218,100,522.902375
77.223488,100,523.008301
75.326416,100,523.115226
77.989543,100,523.220152
77.681436,100,523.327077
77.363941,100,523.437001
77.989543,100,523.551919
76.65149,100,523.661841
77.223488,100,523.768767
77.026108,100,525.370261
77.728895,100,525.477085
77.720168,100,525.586006
77.602616,100,525.696929
77.404284,100,525.821841
77.223488,100,525.933763
77.989543,100,526.039687
78.118576,100,526.146613
77.279717,100,526.253537
76.897096,100,526.3576
77.672047,100,526.466
78.054059,100,526.571925
77.213922,100,526.67785
77.223488,100,526.784776
77.419069,100,526.888703
78.054059,100,526.995057
76.700081,100,527.101718
77.334215,100,527.21064
77.672047,100,527.313567
77.518307,100,527.419921
78.054059,100,527.528845
76.512384,100,529.131973
76.693758,100,529.239898
77.209647,100,529.343824
76.74362,100,529.454746
77.385202,100,529.563669
77.265011,100,529.671592
78.054059,100,529.77779
77.736564,100,529.884714
76.429752,100,529.990639
77.223488,100,530.097563
77.426724,100,530.207236
77.369877,100,530.317157
77.989543,100,530.424081
77.274164,100,530.534004
77.728895,100,530.640929
77.84027,100,530.752849
77.209647,100,530.859775
76.325657,100,530.964701
77.344233,100,531.076621
78.054059,100,531.181549
77.47457,100,532.788883
77.858345,100,532.894806
77.628333,100,532.999732
76.445756,100,533.105659
77.707917,100,533.213583
76.921318,100,533.321507
75.700092,100,533.436213
77.989543,100,533.553131
77.681436,100,533.660056
77.354552,100,533.766979
77.157074,100,533.871907
77.209647,100,533.977831
76.766109,100,534.083757
77.989543,100,534.193679
78.054059,100,534.301605
76.377179,100,534.407529
77.069844,100,534.527444
76.688351,100,534.634205
76.588497,100,534.741129
76.584045,100,534.849053
77.672047,100,534.95398
77.540433,100,536.584676
76.525124,100,536.6926
77.220244,100,536.826506
77.969303,100,536.925196
77.736564,100,537.034119
77.989543,100,537.136048
77.284761,100,537.242971
76.905993,100,537.343901
76.962221,100,537.447829
77.274164,100,537.551756
77.989543,100,537.652685
77.989543,100,537.75861
77.548303,100,537.861542
77.728895,100,537.964465
76.968612,100,538.067252
77.209647,100,538.166185
77.166463,100,538.268111
76.386567,100,538.367044
75.844493,100,538.482961
77.793411,100,538.581892
77.989543,100,540.168972
77.793411,100,540.273902
76.197651,100,540.373828
77.672047,100,540.473758
77.707917,100,540.575686
77.223488,100,540.675616
76.574657,100,540.775548
78.118576,100,540.876853
76.882772,100,540.982778
76.55934,100,541.081712
75.517435,100,541.180642
76.429968,100,541.288564
77.672047,100,541.386495
77.672047,100,541.490105
77.279717,100,541.58804
77.209647,100,541.686967
77.989543,100,541.788894
77.820478,100,541.89182
77.989543,100,541.995749
76.913778,100,542.094678
76.284608,100,542.192609
77.092885,100,543.746743
76.658047,100,543.845674
75.95459,100,543.947601
